Country,Year,Ratio,Continent
Paraguay,1986,8.770350456,South America
Paraguay,1987,8.251070023,South America
Paraguay,1988,8.125479698,South America
Paraguay,1989,7.989079952,South America
Paraguay,1990,8.335590363,South America
Paraguay,1993,10.55237961,South America
Paraguay,1995,9.360509872,South America
Paraguay,1996,9.371290207,South America
Paraguay,1999,13.16331959,South America
Paraguay,2000,15.94626045,South America
Paraguay,2001,17.92789078,South America
Paraguay,2002,26.31949043,South America
Paraguay,2003,25.02930069,South America
Paraguay,2004,25.26810074,South America
Paraguay,2005,25.89106941,South America
Paraguay,2007,29.05051994,South America
Paraguay,2008,34.48931122,South America
Paraguay,2009,37.14395905,South America
Paraguay,2010,35.08084869,South America
Peru,1970,9.939089775,South America
Peru,1971,9.83082962,South America
Peru,1972,10.19565964,South America
Peru,1973,11.42891026,South America
Peru,1974,12.46125031,South America
Peru,1975,13.10593987,South America
Peru,1976,13.18704987,South America
Peru,1977,14.71294975,South America
Peru,1979,16.03314018,South America
Peru,1980,17.32935905,South America
Peru,1981,19.86828041,South America
Peru,1982,20.11836052,South America
Peru,1983,20.67543983,South America
Peru,1984,21.26828957,South America
Peru,1985,22.03988075,South America
Peru,1986,25.30493927,South America
Peru,1987,26.46632004,South America
Peru,1988,28.18749046,South America
Peru,1989,29.59386063,South America
Peru,1990,30.12070084,South America
Peru,1991,31.91741943,South America
Peru,1992,31.53223038,South America
Peru,1993,28.11548042,South America
Peru,1994,26.79137039,South America
Peru,1995,27.02247047,South America
Peru,1996,25.60622025,South America
Peru,1997,25.69278908,South America
Peru,1999,39.01937103,South America
Peru,2000,34.59746933,South America
Peru,2001,31.18767929,South America
Peru,2002,31.58625031,South America
Peru,2003,31.57567978,South America
Peru,2004,33.24757004,South America
Peru,2005,33.17797089,South America
Peru,2006,34.32350922,South America
Peru,2010,40.51279068,South America
Philippines,1971,17.64896965,Asia
Philippines,1972,17.54727936,Asia
Philippines,1973,17.18821907,Asia
Philippines,1974,17.24379921,Asia
Philippines,1975,16.41332054,Asia
Philippines,1976,17.12586021,Asia
Philippines,1977,17.77280998,Asia
Philippines,1978,20.69541931,Asia
Philippines,1979,23.53025055,Asia
Philippines,1980,24.01701927,Asia
Philippines,1981,25.24010086,Asia
Philippines,1982,25.76779938,Asia
Philippines,1983,26.57666969,Asia
Philippines,1984,28.99241066,Asia
Philippines,1985,27.75008011,Asia
Philippines,1986,24.64109993,Asia
Philippines,1987,23.37438011,Asia
Philippines,1988,24.64933014,Asia
Philippines,1989,26.13372993,Asia
Philippines,1990,24.58946037,Asia
Philippines,1991,27.1612606,Asia
Philippines,1992,25.82395935,Asia
Philippines,1995,27.29813957,Asia
Philippines,1996,28.78787041,Asia
Philippines,1998,27.47159958,Asia
Philippines,1999,28.73633957,Asia
Philippines,2001,30.34026909,Asia
Philippines,2002,30.16803932,Asia
Philippines,2003,29.05920029,Asia
Philippines,2004,28.34799004,Asia
Philippines,2005,27.51127052,Asia
Philippines,2006,27.84531975,Asia
Philippines,2008,29.3523407,Asia
Philippines,2009,28.70718956,Asia
Philippines,2010,29.75400925,Asia
Philippines,2011,30.92083931,Asia
Philippines,2012,31.29874039,Asia
Philippines,2013,33.61302948,Asia
Philippines,2014,35.75333023,Asia
Poland,1971,13.35875988,Europe
Poland,1972,12.79074955,Europe
Poland,1973,13.2574501,Europe
Poland,1974,14.38064003,Europe
Poland,1975,15.17389011,Europe
Poland,1976,16.37067032,Europe
Poland,1977,17.16377068,Europe
Poland,1978,17.22660065,Europe
Poland,1979,17.34586906,Europe
Poland,1980,17.15744019,Europe
Poland,1981,17.06624031,Europe
Poland,1982,16.49432945,Europe
Poland,1983,15.86398029,Europe
Poland,1984,16.11156082,Europe
Poland,1985,16.26024055,Europe
Poland,1986,16.88377953,Europe
Poland,1987,17.40545082,Europe
Poland,1988,18.19570923,Europe
Poland,1989,19.84487915,Europe
Poland,1990,20.38055992,Europe
Poland,1991,21.76199913,Europe
Poland,1992,21.50987053,Europe
Poland,1993,23.9521904,Europe
Poland,1994,27.74629974,Europe
Poland,1995,31.61356926,Europe
Poland,1996,35.79434967,Europe
Poland,1997,40.4799614,Europe
Poland,1998,39.84720993,Europe
Poland,1999,45.74129868,Europe
Poland,2000,50.49322891,Europe
Poland,2001,55.51588821,Europe
Poland,2002,58.22227859,Europe
Poland,2003,59.46221924,Europe
Poland,2004,60.71324158,Europe
Poland,2005,63.00495148,Europe
Poland,2006,64.60578156,Europe
Poland,2007,66.15026093,Europe
Poland,2008,68.89042664,Europe
Poland,2009,70.79981995,Europe
Poland,2010,73.17285156,Europe
Poland,2011,73.18476105,Europe
Poland,2012,72.84838867,Europe
Poland,2013,71.15869141,Europe
Poland,2014,68.11361694,Europe
Portugal,1971,7.272659779,Europe
Portugal,1972,7.616020203,Europe
Portugal,1973,7.738130093,Europe
Portugal,1974,8.254110336,Europe
Portugal,1975,8.781820297,Europe
Portugal,1976,10.65855026,Europe
Portugal,1977,12.64408016,Europe
Portugal,1978,11.07454967,Europe
Portugal,1979,11.72622013,Europe
Portugal,1980,11.37779045,Europe
Portugal,1981,11.5462904,Europe
Portugal,1982,11.68609047,Europe
Portugal,1983,12.09226036,Europe
Portugal,1984,12.35198021,Europe
Portugal,1985,13.8476696,Europe
Portugal,1986,12.85820007,Europe
Portugal,1987,16.29096985,Europe
Portugal,1990,20.01486969,Europe
Portugal,1991,23.43029976,Europe
Portugal,1992,23.6657505,Europe
Portugal,1993,30.28900909,Europe
Portugal,1994,33.61452866,Europe
Portugal,1995,36.49560165,Europe
Portugal,1996,38.94979095,Europe
Portugal,1998,43.85945892,Europe
Portugal,1999,45.13317871,Europe
Portugal,2000,48.07350159,Europe
Portugal,2001,50.81964111,Europe
Portugal,2002,53.06124878,Europe
Portugal,2003,54.9695816,Europe
Portugal,2004,55.74679184,Europe
Portugal,2005,55.50008011,Europe
Portugal,2006,55.44113922,Europe
Portugal,2007,57.84278107,Europe
Portugal,2008,61.663311,Europe
Portugal,2009,62.69351959,Europe
Portugal,2010,65.66020966,Europe
Portugal,2011,68.50621033,Europe
Portugal,2012,68.58554077,Europe
Portugal,2013,66.22161865,Europe
Portugal,2014,65.60738373,Europe
Portugal,2015,61.87419128,Europe
Puerto Rico,2007,71.66853333,North America
Puerto Rico,2008,77.87657166,North America
Puerto Rico,2009,81.27169037,North America
Puerto Rico,2010,86.35391998,North America
Puerto Rico,2011,86.46032715,North America
Puerto Rico,2012,86.56501007,North America
Puerto Rico,2013,85.33583832,North America
Puerto Rico,2014,84.38378143,North America
Qatar,1971,0,Asia
Qatar,1976,4.396409988,Asia
Qatar,1977,4.778409958,Asia
Qatar,1980,9.137669563,Asia
Qatar,1981,9.805959702,Asia
Qatar,1982,11.60373974,Asia
Qatar,1983,14.50924969,Asia
Qatar,1984,14.84286976,Asia
Qatar,1985,16.78953934,Asia
Qatar,1986,18.53624916,Asia
Qatar,1987,17.96931076,Asia
Qatar,1988,17.66435051,Asia
Qatar,1989,18.84963036,Asia
Qatar,1990,20.19857979,Asia
Qatar,1991,20.01729012,Asia
Qatar,1992,18.86108017,Asia
Qatar,1993,20.1627903,Asia
Qatar,1994,20.10832024,Asia
Qatar,1995,21.63978004,Asia
Qatar,1996,24.03173065,Asia
Qatar,1997,24.9595108,Asia
Qatar,1998,25.11182022,Asia
Qatar,1999,25.18577003,Asia
Qatar,2001,20.02565002,Asia
Qatar,2002,16.83905029,Asia
Qatar,2003,15.33668041,Asia
Qatar,2004,17.27170944,Asia
Qatar,2005,17.27091026,Asia
Qatar,2006,17.32332993,Asia
Qatar,2007,12.44034958,Asia
Qatar,2008,10.9177103,Asia
Qatar,2009,9.860280037,Asia
Qatar,2010,9.846879959,Asia
Qatar,2011,11.45722961,Asia
Qatar,2012,11.08841991,Asia
Qatar,2013,12.00601959,Asia
Qatar,2014,13.47710037,Asia
Qatar,2015,14.51807976,Asia
Romania,1971,9.123419762,Europe
Romania,1972,8.590220451,Europe
Romania,1973,8.031220436,Europe
Romania,1974,7.76072979,Europe
Romania,1975,8.07227993,Europe
Romania,1976,8.60529995,Europe
Romania,1977,9.075570107,Europe
Romania,1978,9.514269829,Europe
Romania,1979,10.14655018,Europe
Romania,1980,10.60079956,Europe
Romania,1981,11.11670971,Europe
Romania,1982,11.8073101,Europe
Romania,1983,12.06299973,Europe
Romania,1984,12.19497013,Europe
Romania,1985,11.73655033,Europe
Romania,1986,10.89381981,Europe
Romania,1987,9.914259911,Europe
Romania,1988,9.044019699,Europe
Romania,1989,8.527810097,Europe
Romania,1990,8.406990051,Europe
Romania,1991,9.621359825,Europe
Romania,1992,10.80850983,Europe
Romania,1993,12.05533028,Europe
Romania,1994,13.01408958,Europe
Romania,1995,13.38833046,Europe
Romania,1996,17.67452049,Europe
Romania,1997,18.62499046,Europe
Romania,1998,18.89730072,Europe
Romania,1999,21.42004013,Europe
Romania,2000,24.02647972,Europe
Romania,2001,28.75435066,Europe
Romania,2002,32.6182518,Europe
Romania,2003,37.60491943,Europe
Romania,2004,41.4217186,Europe
Romania,2005,45.50912094,Europe
Romania,2006,51.72751999,Europe
Romania,2007,58.16762924,Europe
Romania,2008,66.92304993,Europe
Romania,2009,71.25668335,Europe
Romania,2010,67.80831146,Europe
Romania,2011,62.78694916,Europe
Romania,2012,54.52098083,Europe
Romania,2013,52.16814041,Europe
Romania,2014,53.21585846,Europe
Romania,2015,53.22021866,Europe
Russia,1970,45.60160828,Europe
Russia,1971,45.26871109,Europe
Russia,1972,44.67596054,Europe
Russia,1973,44.17985916,Europe
Russia,1974,43.74557877,Europe
Russia,1975,43.54787064,Europe
Russia,1976,43.59217072,Europe
Russia,1977,43.90317917,Europe
Russia,1978,44.21892166,Europe
Russia,1979,44.60443115,Europe
Russia,1980,45.20578003,Europe
Russia,1981,46.03865051,Europe
Russia,1982,47.0137291,Europe
Russia,1983,48.2685318,Europe
Russia,1984,49.81922913,Europe
Russia,1985,52.00799942,Europe
Russia,1986,53.89538956,Europe
Russia,1987,55.67322159,Europe
Russia,1988,56.16376114,Europe
Russia,1989,55.8112793,Europe
Russia,1990,55.00878143,Europe
Russia,1991,52.47217941,Europe
Russia,1992,49.77484131,Europe
Russia,1993,46.40180969,Europe
Russia,1994,44.46321106,Europe
Russia,1995,43.11938095,Europe
Russia,1996,44.69456863,Europe
Russia,1997,46.20610809,Europe
Russia,1998,48.36046982,Europe
Russia,1999,51.85277176,Europe
Russia,2000,55.77674866,Europe
Russia,2001,61.56053162,Europe
Russia,2002,66.86711884,Europe
Russia,2003,70.69351196,Europe
Russia,2004,70.62476349,Europe
Russia,2005,72.60941315,Europe
Russia,2006,72.84204102,Europe
Russia,2007,74.06365967,Europe
Russia,2008,74.9569931,Europe
Russia,2009,75.43293762,Europe
Russia,2011,76.49777985,Europe
Russia,2012,76.11464691,Europe
Russia,2013,77.99648285,Europe
Russia,2014,78.65337372,Europe
Russia,2015,80.39408112,Europe
Rwanda,1971,0.163640007,Africa
Rwanda,1973,0.197730005,Africa
Rwanda,1974,0.187560007,Africa
Rwanda,1975,0.249540001,Africa
Rwanda,1976,0.260100007,Africa
Rwanda,1977,0.253470004,Africa
Rwanda,1978,0.249009997,Africa
Rwanda,1979,0.259499997,Africa
Rwanda,1980,0.271869987,Africa
Rwanda,1981,0.268739998,Africa
Rwanda,1984,0.351709992,Africa
Rwanda,1985,0.382420003,Africa
Rwanda,1986,0.396800011,Africa
Rwanda,1987,0.393420011,Africa
Rwanda,1988,0.42425999,Africa
Rwanda,1989,0.478240013,Africa
Rwanda,1990,0.598810017,Africa
Rwanda,1999,0.832050025,Africa
Rwanda,2000,1.283990026,Africa
Rwanda,2001,1.649909973,Africa
Rwanda,2002,1.917639971,Africa
Rwanda,2003,2.307549953,Africa
Rwanda,2004,2.705219984,Africa
Rwanda,2005,2.840169907,Africa
Rwanda,2006,3.629990101,Africa
Rwanda,2007,3.704240084,Africa
Rwanda,2008,3.988349915,Africa
Rwanda,2009,4.85299015,Africa
Rwanda,2010,5.56595993,Africa
Rwanda,2011,6.740039825,Africa
Rwanda,2012,6.553780079,Africa
Rwanda,2013,7.529250145,Africa
Rwanda,2014,7.567520142,Africa
Rwanda,2015,7.897079945,Africa
Rwanda,2016,7.958720207,Africa
Saint Kitts and Nevis,1979,1.290979981,North America
Saint Kitts and Nevis,1980,0.791610003,North America
Saint Kitts and Nevis,1984,1.42039001,North America
Saint Kitts and Nevis,1985,1.290459991,North America
Saint Kitts and Nevis,1986,4.74698019,North America
Saint Kitts and Nevis,1987,6.067520142,North America
Saint Kitts and Nevis,1988,4.57115984,North America
Saint Kitts and Nevis,1992,5.891590118,North America
Saint Kitts and Nevis,1993,10.19404984,North America
Saint Kitts and Nevis,2008,18.22617912,North America
Saint Kitts and Nevis,2014,79.10482025,North America
Saint Kitts and Nevis,2015,79.56452942,North America
Saint Lucia,1977,2.716749907,North America
Saint Lucia,1978,2.626719952,North America
Saint Lucia,1979,2.329509974,North America
Saint Lucia,1980,2.010169983,North America
Saint Lucia,1981,2.318419933,North America
Saint Lucia,1982,2.751950026,North America
Saint Lucia,1983,3.038369894,North America
Saint Lucia,1984,2.951109886,North America
Saint Lucia,1985,2.527580023,North America
Saint Lucia,1987,2.610059977,North America
Saint Lucia,1988,2.744460106,North America
Saint Lucia,1993,6.134540081,North America
Saint Lucia,1996,20.45808029,North America
Saint Lucia,2004,13.88214016,North America
Saint Lucia,2005,13.10702991,North America
Saint Lucia,2006,9.558480263,North America
Saint Lucia,2007,8.664219856,North America
Saint Lucia,2008,15.94777012,North America
Saint Lucia,2009,17.65040016,North America
Saint Lucia,2010,12.49287987,North America
Saint Lucia,2011,16.3404007,North America
Saint Lucia,2012,10.17778969,North America
Saint Lucia,2013,13.85194016,North America
Saint Lucia,2014,16.86029053,North America
Saint Lucia,2015,16.76589012,North America
Saint Vincent and the Grenadines,1979,3.103029966,North America
Saint Vincent and the Grenadines,1980,2.518970013,North America
Saint Vincent and the Grenadines,1986,6.298669815,North America
Saint Vincent and the Grenadines,1987,6.804180145,North America
Saint Vincent and the Grenadines,1990,6.17193985,North America
Samoa,1970,0.952139974,Oceania
Samoa,1971,0.992309988,Oceania
Samoa,1973,1.61097002,Oceania
Samoa,1975,1.688249946,Oceania
Samoa,1977,2.662549973,Oceania
Samoa,1978,2.749919891,Oceania
Samoa,1981,3.722759962,Oceania
Samoa,1983,3.109610081,Oceania
Samoa,1998,9.089790344,Oceania
Samoa,1999,11.7643404,Oceania
Samoa,2000,7.562379837,Oceania
San Marino,2010,64.84429169,Europe
San Marino,2011,64.295578,Europe
San Marino,2012,59.84899902,Europe
Sao Tome and Principe,2009,3.937360048,Africa
Sao Tome and Principe,2010,4.300710201,Africa
Sao Tome and Principe,2012,8.258749962,Africa
Sao Tome and Principe,2014,9.753270149,Africa
Sao Tome and Principe,2015,13.4060297,Africa
Saudi Arabia,1971,1.609150052,Asia
Saudi Arabia,1972,1.718209982,Asia
Saudi Arabia,1973,1.96717,Asia
Saudi Arabia,1974,2.46529007,Asia
Saudi Arabia,1975,3.124039888,Asia
Saudi Arabia,1976,3.984509945,Asia
Saudi Arabia,1977,4.648990154,Asia
Saudi Arabia,1978,5.916930199,Asia
Saudi Arabia,1979,6.073480129,Asia
Saudi Arabia,1980,6.471759796,Asia
Saudi Arabia,1981,7.313720226,Asia
Saudi Arabia,1982,7.607009888,Asia
Saudi Arabia,1983,8.196590424,Asia
Saudi Arabia,1984,8.234609604,Asia
Saudi Arabia,1985,9.193989754,Asia
Saudi Arabia,1986,9.786160469,Asia
Saudi Arabia,1987,9.227869987,Asia
Saudi Arabia,1989,8.655770302,Asia
Saudi Arabia,1990,9.435250282,Asia
Saudi Arabia,1991,10.29792023,Asia
Saudi Arabia,1992,11.18062973,Asia
Saudi Arabia,1993,13.42004967,Asia
Saudi Arabia,1994,14.12333012,Asia
Saudi Arabia,1995,16.29487991,Asia
Saudi Arabia,1996,17.12229919,Asia
Saudi Arabia,1997,16.80997086,Asia
Saudi Arabia,1998,17.06041908,Asia
Saudi Arabia,1999,20.60780907,Asia
Saudi Arabia,2000,22.18342972,Asia
Saudi Arabia,2001,24.00988007,Asia
Saudi Arabia,2002,23.8932209,Asia
Saudi Arabia,2003,27.3977108,Asia
Saudi Arabia,2004,29.05114937,Asia
Saudi Arabia,2005,29.59321022,Asia
Saudi Arabia,2006,29.99452972,Asia
Saudi Arabia,2007,29.69177055,Asia
Saudi Arabia,2008,30.00293922,Asia
Saudi Arabia,2009,30.96733093,Asia
Saudi Arabia,2010,36.51451111,Asia
Saudi Arabia,2011,41.31546021,Asia
Saudi Arabia,2012,48.56230927,Asia
Saudi Arabia,2013,54.88156128,Asia
Saudi Arabia,2014,61.11201859,Asia
Saudi Arabia,2015,63.06621933,Asia
Senegal,1971,1.424299955,Africa
Senegal,1972,1.542629957,Africa
Senegal,1977,2.053469896,Africa
Senegal,1978,2.125169992,Africa
Senegal,1980,2.670680046,Africa
Senegal,1981,2.865129948,Africa
Senegal,1982,2.59939003,Africa
Senegal,1983,2.715080023,Africa
Senegal,1984,2.318900108,Africa
Senegal,1985,2.374969959,Africa
Senegal,1986,2.519579887,Africa
Senegal,1992,3.24864006,Africa
Senegal,1997,3.253740072,Africa
Senegal,1999,3.353300095,Africa
Senegal,2004,4.952000141,Africa
Senegal,2005,5.43859005,Africa
Senegal,2006,5.580699921,Africa
Senegal,2007,6.185170174,Africa
Senegal,2008,7.720680237,Africa
Senegal,2009,7.765470028,Africa
Senegal,2010,7.389460087,Africa
Senegal,2011,9.682080269,Africa
Senegal,2012,9.744150162,Africa
Senegal,2013,9.996620178,Africa
Senegal,2014,10.34119987,Africa
Senegal,2015,10.38665962,Africa
Serbia,2001,37.76187897,Europe
Serbia,2002,35.66371918,Europe
Serbia,2003,39.61336136,Europe
Serbia,2004,40.93379974,Europe
Serbia,2005,44.20524979,Europe
Serbia,2006,46.81958008,Europe
Serbia,2007,47.99300003,Europe
Serbia,2008,48.66537857,Europe
Serbia,2009,49.84967041,Europe
Serbia,2010,49.08272171,Europe
Serbia,2011,51.59376907,Europe
Serbia,2012,53.50003052,Europe
Serbia,2013,56.38087845,Europe
Serbia,2014,58.05496979,Europe
Serbia,2015,58.28768921,Europe
Seychelles,2011,2.425250053,Africa
Seychelles,2012,1.295339942,Africa
Seychelles,2013,3.142329931,Africa
Seychelles,2014,6.429049969,Africa
Seychelles,2015,14.25619984,Africa
Sierra Leone,1971,0.508539975,Africa
Sierra Leone,1972,0.556060016,Africa
Sierra Leone,1973,0.599640012,Africa
Sierra Leone,1974,0.641659975,Africa
Sierra Leone,1975,0.707270026,Africa
Sierra Leone,1976,0.694100022,Africa
Sierra Leone,1977,0.667190015,Africa
Sierra Leone,1978,0.651539981,Africa
Sierra Leone,1981,0.832620025,Africa
Sierra Leone,1984,0.728190005,Africa
Sierra Leone,1985,0.740660012,Africa
Sierra Leone,1986,1.977480054,Africa
Sierra Leone,1988,1.800230026,Africa
Sierra Leone,1989,1.653190017,Africa
Sierra Leone,1990,1.561329961,Africa
Sierra Leone,1991,1.425979972,Africa
Sierra Leone,2000,1.755249977,Africa
Sierra Leone,2001,2.236269951,Africa
Sierra Leone,2002,2.172719955,Africa
Singapore,1970,6.478059769,Asia
Slovakia,1993,15.89972973,Europe
Slovakia,1994,16.95849991,Europe
Slovakia,1995,18.60186005,Europe
Slovakia,1996,20.13073921,Europe
Slovakia,1997,21.85301018,Europe
Slovakia,1998,24.25564003,Europe
Slovakia,1999,25.94698906,Europe
Slovakia,2000,28.4304409,Europe
Slovakia,2001,30.08350945,Europe
Slovakia,2002,32.11003876,Europe
Slovakia,2003,33.93764114,Europe
Slovakia,2004,36.05393982,Europe
Slovakia,2005,40.45214844,Europe
Slovakia,2006,44.89694977,Europe
Slovakia,2007,50.22005081,Europe
Slovakia,2008,53.68912888,Europe
Slovakia,2009,55.89524078,Europe
Slovakia,2010,56.85327148,Europe
Slovakia,2011,56.02038956,Europe
Slovakia,2012,56.04698944,Europe
Slovakia,2013,54.42858887,Europe
Slovakia,2014,52.92351151,Europe
Slovenia,1981,19.13492966,Europe
Slovenia,1982,18.02333069,Europe
Slovenia,1983,17.90538025,Europe
Slovenia,1984,18.63147926,Europe
Slovenia,1985,18.7678299,Europe
Slovenia,1986,20.01028061,Europe
Slovenia,1987,20.80927086,Europe
Slovenia,1988,20.68322945,Europe
Slovenia,1989,20.6574707,Europe
Slovenia,1990,22.76888084,Europe
Slovenia,1991,22.42944908,Europe
Slovenia,1992,26.05649948,Europe
Slovenia,1993,27.10890961,Europe
Slovenia,1994,29.41436005,Europe
Slovenia,1995,30.39048004,Europe
Slovenia,1996,33.51686096,Europe
Slovenia,1997,36.76010132,Europe
Slovenia,1998,45.86220169,Europe
Slovenia,1999,52.43431091,Europe
Slovenia,2000,55.20965958,Europe
Slovenia,2001,60.44554138,Europe
Slovenia,2002,66.2991333,Europe
Slovenia,2003,69.01059723,Europe
Slovenia,2004,72.40721893,Europe
Slovenia,2005,79.28282166,Europe
Slovenia,2006,82.57076263,Europe
Slovenia,2007,84.44265747,Europe
Slovenia,2008,85.17475128,Europe
Slovenia,2009,85.83402252,Europe
Slovenia,2010,88.2660675,Europe
Slovenia,2011,84.97370911,Europe
Slovenia,2012,86.32315063,Europe
Slovenia,2013,85.22184753,Europe
Slovenia,2014,82.92642975,Europe
Somalia,1971,0.30399999,Africa
Somalia,1972,0.299129993,Africa
Somalia,1975,0.460640013,Africa
Somalia,1976,0.567809999,Africa
Somalia,1987,2.783970118,Africa
South Africa,1970,4.015490055,Africa
South Africa,1973,4.23153019,Africa
South Africa,1988,10.91753006,Africa
South Africa,1989,11.80895996,Africa
South Africa,1990,11.95265961,Africa
South Africa,1991,12.31849003,Africa
South Africa,1992,12.52709007,Africa
South Africa,1993,13.73600006,Africa
South Africa,1994,14.98787022,Africa
South Africa,2012,18.99403954,Africa
South Africa,2013,19.66282082,Africa
South Africa,2014,19.37507057,Africa
South Asia,1970,4.276919842,
South Asia,1971,4.314780235,
South Asia,1972,4.361070156,
South Asia,1973,4.418330193,
South Asia,1974,4.482649803,
South Asia,1975,4.455470085,
South Asia,1976,4.429910183,
South Asia,1977,4.32765007,
South Asia,1978,4.407899857,
South Asia,1979,4.49022007,
South Asia,1980,4.476910114,
South Asia,1981,4.693719864,
South Asia,1982,4.543690205,
South Asia,1983,5.107820034,
South Asia,1984,5.390049934,
South Asia,1985,5.371280193,
South Asia,1986,5.51252985,
South Asia,1987,5.703080177,
South Asia,1988,5.079999924,
South Asia,1989,5.234049797,
South Asia,1990,5.416769981,
South Asia,1991,5.463510036,
South Asia,1992,5.332829952,
South Asia,1993,5.25454998,
South Asia,1994,5.171989918,
South Asia,1995,5.096739769,
South Asia,1996,5.687749863,
South Asia,1997,5.919809818,
South Asia,1998,6.691959858,
South Asia,1999,7.46118021,
South Asia,2000,8.212770462,
South Asia,2001,8.466170311,
South Asia,2002,8.819470406,
South Asia,2003,9.167790413,
South Asia,2004,9.435359955,
South Asia,2005,9.491979599,
South Asia,2006,10.20431995,
South Asia,2007,11.59529018,
South Asia,2008,13.1427803,
South Asia,2009,14.22379017,
South Asia,2010,15.8562603,
South Asia,2011,19.74817085,
South Asia,2012,21.07447052,
South Asia,2013,20.82682037,
South Asia,2014,20.83864021,
South Korea,1971,7.246449947,Asia
South Korea,1972,7.344230175,Asia
South Korea,1973,7.407110214,Asia
South Korea,1974,7.538760185,Asia
South Korea,1975,7.732180119,Asia
South Korea,1976,8.491510391,Asia
South Korea,1977,8.757510185,Asia
South Korea,1978,9.425470352,Asia
South Korea,1979,10.6224699,Asia
South Korea,1980,12.83041,Asia
South Korea,1981,15.34337044,Asia
South Korea,1982,19.62454033,Asia
South Korea,1983,24.25489998,Asia
South Korea,1984,28.30367088,Asia
South Korea,1985,31.58513069,Asia
South Korea,1986,34.10005188,Asia
South Korea,1987,35.24647903,Asia
South Korea,1988,35.70053101,Asia
South Korea,1989,35.92066956,Asia
South Korea,1990,36.87472916,Asia
South Korea,1991,37.93350983,Asia
South Korea,1992,39.50471878,Asia
South Korea,1993,43.30445862,Asia
South Korea,1994,44.97761917,Asia
South Korea,1995,48.92810822,Asia
South Korea,1996,54.84740829,Asia
South Korea,1997,70.87348938,Asia
South Korea,1998,68.04257965,Asia
South Korea,1999,73.90223694,Asia
South Korea,2000,78.43615723,Asia
South Korea,2001,82.47044373,Asia
South Korea,2002,86.49107361,Asia
South Korea,2003,89.26271057,Asia
South Korea,2004,91.02323914,Asia
South Korea,2005,90.29605865,Asia
South Korea,2006,90.46153259,Asia
South Korea,2007,92.57688904,Asia
South Korea,2008,95.25579834,Asia
South Korea,2009,97.97155762,Asia
South Korea,2010,99.66033936,Asia
South Korea,2011,99.51940155,Asia
South Korea,2012,97.2069397,Asia
South Korea,2013,95.34542084,Asia
South Korea,2014,94.21021271,Asia
South Korea,2015,93.17913818,Asia
Spain,1971,8.669659615,Europe
Spain,1972,9.645549774,Europe
Spain,1973,14.12040997,Europe
Spain,1974,15.3807497,Europe
Spain,1975,16.80931091,Europe
Spain,1976,19.46467972,Europe
Spain,1977,20.29545975,Europe
Spain,1978,22.45462036,Europe
Spain,1979,20.79668045,Europe
Spain,1980,21.99233055,Europe
Spain,1981,22.0244503,Europe
Spain,1982,22.46315002,Europe
Spain,1983,23.10408974,Europe
Spain,1984,24.78606987,Europe
Spain,1985,26.13376045,Europe
Spain,1986,28.5490799,Europe
Spain,1987,29.8721199,Europe
Spain,1988,31.76166916,Europe
Spain,1989,33.72924042,Europe
Spain,1990,35.58681107,Europe
Spain,1991,37.08031082,Europe
Spain,1992,39.32511902,Europe
Spain,1993,41.24412918,Europe
Spain,1994,44.11338043,Europe
Spain,1995,45.80430984,Europe
Spain,1996,47.75460815,Europe
Spain,1997,50.62670135,Europe
Spain,1998,52.9134903,Europe
Spain,1999,55.10913086,Europe
Spain,2000,57.81138992,Europe
Spain,2001,59.86965942,Europe
Spain,2002,61.68688965,Europe
Spain,2003,64.08547211,Europe
Spain,2004,66.22701263,Europe
Spain,2005,67.30136871,Europe
Spain,2006,68.6917038,Europe
Spain,2007,69.70449066,Europe
Spain,2008,71.33023834,Europe
Spain,2009,73.7283783,Europe
Spain,2010,78.67028809,Europe
Spain,2011,83.42098999,Europe
Spain,2012,85.54598999,Europe
Spain,2013,87.06577301,Europe
Spain,2014,89.07212067,Europe
Spain,2015,89.67014313,Europe
Sri Lanka,1970,1.012799978,Asia
Sri Lanka,1971,1.136379957,Asia
Sri Lanka,1973,1.087960005,Asia
Sri Lanka,1974,1.088400006,Asia
Sri Lanka,1975,1.11108005,Asia
Sri Lanka,1977,1.125589967,Asia
Sri Lanka,1978,1.14989996,Asia
Sri Lanka,1979,2.710900068,Asia
Sri Lanka,1981,2.830640078,Asia
Sri Lanka,1982,3.657999992,Asia
Sri Lanka,1983,4.036240101,Asia
Sri Lanka,1984,4.124090195,Asia
Sri Lanka,1985,3.669080019,Asia
Sri Lanka,1986,3.753930092,Asia
Sri Lanka,1994,4.759019852,Asia
Sri Lanka,2010,16.34794044,Asia
Sri Lanka,2011,15.24236965,Asia
Sri Lanka,2012,17.16243935,Asia
Sri Lanka,2013,18.93725014,Asia
Sri Lanka,2014,19.28763962,Asia
Sri Lanka,2015,19.79661942,Asia
Sub-Saharan Africa,1970,1.398159981,
Sub-Saharan Africa,1971,1.397310019,
Sub-Saharan Africa,1972,1.43125999,
Sub-Saharan Africa,1973,1.467300057,
Sub-Saharan Africa,1974,1.542330027,
Sub-Saharan Africa,1975,1.600990057,
Sub-Saharan Africa,1976,1.664700031,
Sub-Saharan Africa,1977,1.755980015,
Sub-Saharan Africa,1978,1.867689967,
Sub-Saharan Africa,1979,2.010799885,
